date,Temp_Out,Hum_Out,Dew_Pt,Wind_Speed,Hi_Speed,Bar,Rain,Rain_Rate
2022-07-27 09:00:00,21.80,85,19.20,1.30,3.60,1021.80,0.00,0.00
2022-07-27 09:10:00,22.00,85,19.40,0.90,1.30,1022.00,0.00,0.00
2022-07-27 09:20:00,22.20,84,19.40,0.90,2.70,1022.10,0.00,0.00
2022-07-27 09:30:00,22.20,85,19.50,1.80,2.70,1022.00,0.00,0.00
2022-07-27 09:40:00,21.90,86,19.50,2.70,3.10,1022.10,0.00,0.00
2022-07-27 09:50:00,21.70,87,19.50,2.70,3.10,1021.90,0.00,0.00
2022-07-27 10:00:00,21.70,87,19.40,2.70,3.60,1022.00,0.00,0.00
2022-07-27 10:10:00,21.60,87,19.30,2.20,3.10,1022.10,0.00,0.00
2022-07-27 10:20:00,21.70,87,19.50,1.80,2.70,1021.90,0.00,0.00
2022-07-27 10:30:00,21.90,87,19.60,1.80,2.70,1021.80,0.00,0.00
2022-07-27 10:40:00,22.00,86,19.50,1.80,2.20,1021.70,0.00,0.00
2022-07-27 10:50:00,22.20,85,19.50,1.80,2.20,1021.70,0.00,0.00
2022-07-27 11:00:00,22.40,85,19.80,1.80,1.80,1021.30,0.00,0.00
2022-07-27 11:10:00,22.60,84,19.80,1.30,1.80,1021.20,0.00,0.00
2022-07-27 11:20:00,22.80,82,19.50,1.30,1.80,1021.20,0.00,0.00
2022-07-27 11:30:00,23.00,80,19.40,1.80,2.20,1021.00,0.00,0.00
2022-07-27 11:40:00,23.20,79,19.40,1.30,1.80,1021.00,0.00,0.00
2022-07-27 11:50:00,23.50,78,19.40,1.80,2.70,1020.90,0.00,0.00
2022-07-27 12:00:00,23.60,78,19.50,2.20,2.70,1020.60,0.00,0.00
2022-07-27 12:10:00,23.80,76,19.30,1.80,2.70,1020.30,0.00,0.00
2022-07-27 12:20:00,23.90,74,19.00,1.80,2.70,1020.20,0.00,0.00
2022-07-27 12:30:00,24.30,74,19.30,1.30,3.10,1019.80,0.00,0.00
2022-07-27 12:40:00,24.20,76,19.70,0.90,3.60,1019.90,0.00,0.00
2022-07-27 12:50:00,24.10,77,19.80,2.20,4.50,1019.70,0.00,0.00
2022-07-27 13:00:00,24.20,77,19.90,1.30,3.10,1019.50,0.00,0.00
2022-07-27 13:10:00,24.10,77,19.80,1.80,3.60,1019.30,0.00,0.00
2022-07-27 13:20:00,23.80,77,19.60,2.70,4.50,1019.20,0.00,0.00
2022-07-27 13:30:00,23.40,78,19.40,3.10,6.70,1019.00,0.00,0.00
2022-07-27 13:40:00,23.40,78,19.40,3.10,5.80,1018.90,0.00,0.00
2022-07-27 13:50:00,23.60,78,19.50,2.70,4.90,1018.80,0.00,0.00
2022-07-27 14:00:00,23.60,78,19.50,2.70,5.40,1018.60,0.00,0.00
2022-07-27 14:10:00,23.60,78,19.50,3.10,4.90,1018.60,0.00,0.00
2022-07-27 14:20:00,23.80,77,19.50,3.10,6.30,1018.60,0.00,0.00
2022-07-27 14:30:00,23.80,76,19.30,3.10,5.80,1018.50,0.00,0.00
2022-07-27 14:40:00,24.10,75,19.30,2.70,5.80,1018.30,0.00,0.00
2022-07-27 14:50:00,24.20,76,19.70,2.20,4.50,1018.20,0.00,0.00
