date,Temp_Out,Hum_Out,Dew_Pt,Wind_Speed,Hi_Speed,Bar,Rain,Rain_Rate
2022-07-03 20:50:00,22.80,77,18.60,0.00,0.40,1021.90,0.00,0.00
2022-07-03 21:00:00,22.70,80,19.10,0.00,0.90,1021.80,0.00,0.00
2022-07-03 21:10:00,22.40,81,19.00,0.40,0.90,1021.90,0.00,0.00
2022-07-03 21:20:00,22.30,79,18.50,0.40,0.90,1022.00,0.00,0.00
2022-07-03 21:30:00,22.40,79,18.60,0.40,0.90,1022.00,0.00,0.00
2022-07-03 21:40:00,22.40,77,18.20,0.00,0.90,1022.00,0.00,0.00
2022-07-03 21:50:00,22.60,78,18.60,0.40,1.30,1022.00,0.00,0.00
2022-07-03 22:00:00,22.40,77,18.20,0.00,0.40,1022.00,0.00,0.00
2022-07-03 22:10:00,22.30,78,18.30,0.00,0.40,1022.00,0.00,0.00
2022-07-03 22:20:00,22.40,78,18.40,0.40,0.40,1022.00,0.00,0.00
2022-07-03 22:30:00,22.40,78,18.40,0.00,0.40,1021.90,0.00,0.00
2022-07-03 22:40:00,22.60,78,18.50,0.40,0.40,1021.90,0.00,0.00
2022-07-03 22:50:00,22.40,79,18.60,0.40,0.90,1021.90,0.00,0.00
2022-07-03 23:00:00,22.60,78,18.50,0.40,0.90,1022.10,0.00,0.00
2022-07-03 23:10:00,22.60,78,18.60,0.90,0.90,1022.10,0.00,0.00
2022-07-03 23:20:00,22.50,79,18.70,0.90,1.80,1022.00,0.00,0.00
2022-07-03 23:30:00,22.70,80,19.10,1.30,2.20,1022.00,0.00,0.00
2022-07-03 23:40:00,22.70,80,19.10,1.80,2.20,1022.00,0.00,0.00
2022-07-03 23:50:00,22.70,80,19.10,1.30,2.20,1021.90,0.00,0.00
2022-07-04 00:00:00,22.60,80,19.00,0.90,1.80,1021.90,0.00,0.00
2022-07-04 00:10:00,22.30,82,19.10,0.90,2.20,1021.80,0.00,0.00
2022-07-04 00:20:00,22.20,83,19.10,0.90,1.80,1021.70,0.00,0.00
2022-07-04 00:30:00,22.00,84,19.20,0.90,1.30,1021.70,0.00,0.00
2022-07-04 00:40:00,21.90,84,19.10,0.90,1.30,1021.60,0.00,0.00
2022-07-04 00:50:00,21.90,85,19.30,0.90,1.30,1021.60,0.00,0.00
2022-07-04 01:00:00,21.80,86,19.30,0.90,1.30,1021.50,0.00,0.00
2022-07-04 01:10:00,21.70,86,19.30,0.90,1.30,1021.50,0.00,0.00
2022-07-04 01:20:00,21.60,86,19.10,0.40,0.90,1021.50,0.00,0.00
2022-07-04 01:30:00,21.40,86,19.00,0.40,0.90,1021.40,0.00,0.00
2022-07-04 01:40:00,21.40,85,18.80,0.40,0.90,1021.30,0.00,0.00
2022-07-04 01:50:00,21.30,85,18.70,0.40,0.90,1021.30,0.00,0.00
2022-07-04 02:00:00,21.50,84,18.70,0.40,0.90,1021.40,0.00,0.00
2022-07-04 02:10:00,21.80,82,18.60,0.90,1.80,1021.20,0.00,0.00
2022-07-04 02:20:00,21.80,82,18.60,1.30,1.80,1021.20,0.00,0.00
2022-07-04 02:30:00,21.70,83,18.70,1.30,2.20,1021.20,0.00,0.00
2022-07-04 02:40:00,21.60,83,18.50,0.90,1.80,1021.10,0.00,0.00
2022-07-04 02:50:00,21.40,84,18.60,1.30,2.20,1021.10,0.00,0.00
2022-07-04 03:00:00,21.40,84,18.60,0.90,1.80,1021.00,0.00,0.00
2022-07-04 03:10:00,21.30,84,18.50,0.90,0.90,1021.00,0.00,0.00
2022-07-04 03:20:00,21.20,84,18.40,0.90,1.30,1020.90,0.00,0.00
2022-07-04 03:30:00,21.20,84,18.40,0.90,1.30,1020.90,0.00,0.00
2022-07-04 03:40:00,21.10,85,18.50,0.90,1.30,1020.80,0.00,0.00
2022-07-04 03:50:00,21.10,86,18.70,0.90,1.80,1020.80,0.00,0.00
2022-07-04 04:00:00,21.10,87,18.80,1.80,2.20,1020.90,0.00,0.00
2022-07-04 04:10:00,20.90,87,18.60,1.80,2.20,1020.90,0.00,0.00
2022-07-04 04:20:00,20.90,87,18.60,1.30,2.20,1020.90,0.00,0.00
2022-07-04 04:30:00,20.90,88,18.80,1.30,1.80,1020.80,0.00,0.00
2022-07-04 04:40:00,20.70,88,18.60,0.90,1.30,1020.80,0.00,0.00
2022-07-04 04:50:00,20.60,88,18.50,1.30,1.80,1020.80,0.00,0.00
2022-07-04 05:00:00,20.60,87,18.30,0.90,1.80,1020.80,0.00,0.00
2022-07-04 05:10:00,20.40,87,18.20,0.40,0.90,1020.80,0.00,0.00
2022-07-04 05:20:00,20.30,87,18.00,0.40,0.90,1020.70,0.00,0.00
2022-07-04 05:30:00,20.20,87,18.00,0.40,0.90,1020.70,0.00,0.00
2022-07-04 05:40:00,20.30,87,18.00,0.90,1.30,1020.60,0.00,0.00
2022-07-04 05:50:00,20.60,87,18.40,1.30,1.80,1020.80,0.00,0.00
2022-07-04 06:00:00,20.70,87,18.40,1.30,1.80,1020.90,0.00,0.00
2022-07-04 06:10:00,20.50,87,18.30,1.30,1.30,1021.00,0.00,0.00
2022-07-04 06:20:00,20.50,87,18.30,1.30,1.80,1021.10,0.00,0.00
2022-07-04 06:30:00,20.50,88,18.40,1.80,1.80,1021.20,0.00,0.00
2022-07-04 06:40:00,20.40,88,18.30,1.80,2.20,1021.20,0.00,0.00
2022-07-04 06:50:00,20.30,88,18.30,1.30,2.70,1021.40,0.00,0.00
2022-07-04 07:00:00,20.30,88,18.20,1.30,2.70,1021.40,0.00,0.00
2022-07-04 07:10:00,20.40,88,18.40,1.30,2.20,1021.50,0.00,0.00
2022-07-04 07:20:00,20.70,87,18.40,2.20,3.10,1021.60,0.00,0.00
2022-07-04 07:30:00,20.70,87,18.50,2.20,3.60,1021.60,0.00,0.00
2022-07-04 07:40:00,20.70,87,18.50,2.20,3.60,1021.70,0.00,0.00
2022-07-04 07:50:00,20.80,87,18.50,1.80,5.40,1021.70,0.00,0.00
2022-07-04 08:00:00,20.80,87,18.50,2.20,3.60,1021.90,0.00,0.00
2022-07-04 08:10:00,20.80,87,18.60,2.70,3.60,1022.00,0.00,0.00
2022-07-04 08:20:00,20.70,87,18.50,2.70,4.00,1022.10,0.00,0.00
2022-07-04 08:30:00,20.80,88,18.80,2.70,4.00,1022.20,0.00,0.00
2022-07-04 08:40:00,20.70,87,18.40,3.60,4.50,1022.30,0.00,0.00
2022-07-04 08:50:00,20.70,87,18.50,3.60,4.50,1022.30,0.00,0.00
2022-07-04 09:00:00,20.80,87,18.50,3.60,4.50,1022.50,0.00,0.00
2022-07-04 09:10:00,20.70,87,18.50,3.60,4.50,1022.50,0.00,0.00
2022-07-04 09:20:00,20.70,87,18.40,3.60,4.00,1022.60,0.00,0.00
2022-07-04 09:40:00,20.70,87,18.50,3.60,4.50,1022.50,0.00,0.00
2022-07-04 09:50:00,20.80,85,18.20,3.60,4.00,1022.50,0.00,0.00
2022-07-04 10:00:00,20.90,85,18.30,3.10,4.00,1022.50,0.00,0.00
2022-07-04 10:10:00,21.10,83,18.10,2.70,3.60,1022.30,0.00,0.00
2022-07-04 10:20:00,21.30,81,17.90,2.20,3.10,1022.40,0.00,0.00
2022-07-04 10:30:00,21.60,84,18.80,2.70,3.10,1022.40,0.00,0.00
2022-07-04 10:40:00,21.60,84,18.80,2.70,3.10,1022.30,0.00,0.00
2022-07-04 10:50:00,21.70,84,18.90,2.20,2.70,1022.00,0.00,0.00
2022-07-04 11:00:00,21.90,84,19.10,2.70,3.10,1021.80,0.00,0.00
2022-07-04 11:10:00,22.10,84,19.30,2.20,2.70,1021.70,0.00,0.00
2022-07-04 11:20:00,22.30,83,19.30,1.80,2.70,1021.60,0.00,0.00
2022-07-04 11:30:00,22.60,84,19.70,2.20,2.70,1021.60,0.00,0.00
2022-07-04 11:40:00,22.80,81,19.30,1.80,2.20,1021.50,0.00,0.00
2022-07-04 11:50:00,23.10,82,19.90,1.80,2.20,1021.40,0.00,0.00
2022-07-04 12:00:00,23.40,82,20.10,1.80,2.20,1021.30,0.00,0.00
2022-07-04 12:10:00,23.50,80,19.80,1.30,2.20,1021.10,0.00,0.00
2022-07-04 12:20:00,23.90,75,19.20,1.30,1.80,1020.90,0.00,0.00
2022-07-04 12:30:00,24.40,70,18.60,1.80,2.20,1020.70,0.00,0.00
2022-07-04 12:40:00,24.60,70,18.80,1.30,1.80,1020.60,0.00,0.00
2022-07-04 12:50:00,25.30,66,18.50,1.30,2.20,1020.40,0.00,0.00
2022-07-04 13:00:00,26.00,65,18.90,0.90,1.80,1020.20,0.00,0.00
2022-07-04 13:10:00,26.30,63,18.70,0.40,1.30,1020.10,0.00,0.00
2022-07-04 13:20:00,26.00,64,18.70,0.40,0.40,1020.10,0.00,0.00
2022-07-04 13:30:00,25.80,71,20.20,0.40,1.30,1019.80,0.00,0.00
2022-07-04 13:40:00,26.40,68,20.00,1.30,2.70,1019.70,0.00,0.00
2022-07-04 13:50:00,26.10,73,20.80,1.30,3.10,1019.80,0.00,0.00
2022-07-04 14:00:00,25.20,76,20.60,1.80,4.00,1019.70,0.00,0.00
2022-07-04 14:10:00,24.90,77,20.60,1.30,3.10,1019.60,0.00,0.00
2022-07-04 14:20:00,25.30,74,20.30,1.30,4.00,1019.40,0.00,0.00
2022-07-04 14:30:00,25.50,74,20.50,1.30,3.60,1019.40,0.00,0.00
2022-07-04 14:40:00,24.90,76,20.40,1.30,2.70,1019.40,0.00,0.00
2022-07-04 14:50:00,24.90,75,20.20,0.90,3.10,1019.20,0.00,0.00
2022-07-04 15:00:00,24.90,74,19.90,0.90,3.10,1019.10,0.00,0.00
2022-07-04 15:10:00,25.20,72,19.80,0.90,3.10,1019.00,0.00,0.00
2022-07-04 15:20:00,24.70,72,19.30,1.30,4.00,1018.90,0.00,0.00
2022-07-04 15:30:00,24.70,70,18.90,1.80,4.50,1018.90,0.00,0.00
2022-07-04 15:40:00,24.70,71,19.10,1.30,4.50,1019.00,0.00,0.00
2022-07-04 15:50:00,25.00,69,18.90,0.90,2.70,1019.10,0.00,0.00
2022-07-04 16:00:00,25.10,68,18.80,0.90,3.10,1019.20,0.00,0.00
2022-07-04 16:10:00,24.90,69,18.90,2.20,4.50,1019.20,0.00,0.00
2022-07-04 16:20:00,24.80,68,18.50,2.70,4.90,1019.30,0.00,0.00
2022-07-04 16:30:00,24.80,68,18.50,3.10,5.80,1019.30,0.00,0.00
2022-07-04 16:40:00,24.70,69,18.60,2.20,5.80,1019.30,0.00,0.00
2022-07-04 16:50:00,24.50,70,18.70,3.10,5.80,1019.40,0.00,0.00
2022-07-04 17:00:00,24.20,72,18.90,2.20,4.50,1019.50,0.00,0.00
2022-07-04 17:10:00,23.90,74,19.00,2.20,4.50,1019.60,0.00,0.00
2022-07-04 17:20:00,23.80,74,18.90,0.90,2.20,1019.50,0.00,0.00
2022-07-04 17:30:00,23.90,72,18.60,1.30,3.10,1019.60,0.00,0.00
2022-07-04 17:40:00,23.80,73,18.70,2.20,3.60,1019.60,0.00,0.00
2022-07-04 17:50:00,23.70,74,18.80,1.30,2.20,1019.60,0.00,0.00
2022-07-04 18:00:00,23.60,74,18.70,1.80,2.20,1019.60,0.00,0.00
2022-07-04 18:10:00,23.60,75,18.90,1.30,2.20,1019.60,0.00,0.00
2022-07-04 18:20:00,23.50,75,18.80,1.30,2.20,1019.60,0.00,0.00
2022-07-04 18:30:00,23.40,75,18.80,1.30,1.80,1019.60,0.00,0.00
2022-07-04 18:40:00,23.50,75,18.80,1.80,2.70,1019.60,0.00,0.00
2022-07-04 18:50:00,23.40,77,19.20,1.80,2.70,1019.50,0.00,0.00
2022-07-04 19:00:00,23.30,76,18.90,1.30,1.80,1019.50,0.00,0.00
2022-07-04 19:10:00,23.40,76,18.90,1.80,2.20,1019.60,0.00,0.00
2022-07-04 19:20:00,23.30,77,19.00,1.30,1.80,1019.70,0.00,0.00
2022-07-04 19:30:00,23.20,78,19.10,1.30,1.80,1019.70,0.00,0.00
2022-07-04 19:40:00,23.20,79,19.40,0.90,1.30,1019.70,0.00,0.00
2022-07-04 19:50:00,22.80,78,18.80,0.40,0.90,1019.80,0.00,0.00
2022-07-04 20:00:00,22.80,78,18.70,0.00,0.90,1019.90,0.00,0.00
2022-07-04 20:10:00,22.70,78,18.60,0.00,0.40,1019.90,0.00,0.00
2022-07-04 20:20:00,22.60,78,18.60,0.00,0.40,1019.80,0.00,0.00
2022-07-04 20:30:00,22.60,78,18.60,0.00,0.90,1019.90,0.00,0.00
2022-07-04 20:40:00,22.60,77,18.30,0.00,0.40,1019.90,0.00,0.00
2022-07-04 20:50:00,22.50,77,18.30,0.40,0.90,1019.70,0.00,0.00
2022-07-04 21:00:00,22.60,77,18.40,0.00,0.40,1019.80,0.00,0.00
2022-07-04 21:10:00,22.70,78,18.70,0.00,0.40,1019.90,0.00,0.00
2022-07-04 21:20:00,22.70,78,18.70,0.40,0.90,1019.90,0.00,0.00
2022-07-04 21:30:00,22.70,79,18.90,0.00,0.40,1019.90,0.00,0.00
2022-07-04 21:40:00,22.60,80,19.00,0.00,0.40,1019.80,0.00,0.00
2022-07-04 21:50:00,22.70,79,18.90,0.90,1.80,1019.90,0.00,0.00
2022-07-04 22:00:00,22.70,80,19.00,0.90,1.30,1019.90,0.00,0.00
2022-07-04 22:10:00,22.60,80,18.90,0.40,1.30,1019.90,0.00,0.00
2022-07-04 22:20:00,22.30,80,18.70,0.40,0.90,1019.90,0.00,0.00
2022-07-04 22:30:00,22.30,81,18.90,0.40,0.90,1019.80,0.00,0.00
2022-07-04 22:40:00,22.30,81,18.90,0.40,2.70,1019.80,0.00,0.00
2022-07-04 22:50:00,22.00,82,18.80,0.40,0.40,1019.70,0.00,0.00
2022-07-04 23:00:00,21.90,82,18.70,0.40,0.90,1019.50,0.00,0.00
2022-07-04 23:10:00,21.90,81,18.50,0.40,0.90,1019.50,0.00,0.00
2022-07-04 23:20:00,22.10,81,18.70,0.90,1.80,1019.50,0.00,0.00
2022-07-04 23:30:00,22.20,80,18.60,1.30,1.80,1019.40,0.00,0.00
2022-07-04 23:40:00,22.20,81,18.80,1.30,2.20,1019.30,0.00,0.00
2022-07-04 23:50:00,22.30,85,19.70,1.80,2.70,1019.20,0.00,0.00
2022-07-05 00:00:00,22.30,85,19.60,2.20,3.10,1019.20,0.00,0.00
2022-07-05 00:10:00,21.80,86,19.40,1.30,1.80,1019.10,0.00,0.00
2022-07-05 00:20:00,21.80,86,19.30,0.90,1.80,1019.10,0.00,0.00
2022-07-05 00:30:00,22.10,87,19.80,2.20,2.70,1019.20,0.00,0.00
2022-07-05 00:40:00,22.00,87,19.70,2.20,2.70,1019.30,0.00,0.00
2022-07-05 00:50:00,21.90,87,19.60,1.30,2.20,1019.20,0.00,0.00
2022-07-05 01:00:00,21.90,87,19.60,1.30,2.70,1019.20,0.00,0.00
2022-07-05 01:10:00,21.90,88,19.80,1.80,2.70,1019.20,0.00,0.00
2022-07-05 01:20:00,21.90,87,19.60,2.20,2.70,1019.20,0.00,0.00
2022-07-05 01:30:00,21.80,87,19.50,2.20,2.70,1019.10,0.00,0.00
2022-07-05 01:40:00,21.80,87,19.50,2.20,2.70,1019.00,0.00,0.00
2022-07-05 01:50:00,21.70,87,19.50,2.20,2.70,1018.90,0.00,0.00
2022-07-05 02:00:00,21.70,87,19.40,2.20,3.10,1018.90,0.00,0.00
2022-07-05 02:10:00,21.60,87,19.40,2.20,2.70,1018.90,0.00,0.00
2022-07-05 02:20:00,21.60,87,19.40,2.20,3.10,1018.90,0.00,0.00
2022-07-05 02:30:00,21.50,87,19.20,1.80,2.70,1018.90,0.00,0.00
2022-07-05 02:40:00,21.30,87,19.10,1.30,2.70,1018.90,0.00,0.00
2022-07-05 02:50:00,21.30,86,18.80,1.80,2.70,1018.90,0.00,0.00
2022-07-05 03:00:00,21.30,86,18.90,1.30,3.10,1018.70,0.00,0.00
2022-07-05 03:10:00,21.20,86,18.80,0.90,1.80,1018.80,0.00,0.00
2022-07-05 03:20:00,21.20,87,18.90,1.30,1.80,1018.70,0.00,0.00
2022-07-05 03:30:00,21.10,87,18.90,1.30,2.70,1018.70,0.00,0.00
2022-07-05 03:40:00,21.00,87,18.80,1.30,2.20,1018.80,0.00,0.00
2022-07-05 03:50:00,21.10,87,18.90,1.80,2.70,1018.60,0.00,0.00
2022-07-05 04:00:00,21.10,86,18.60,1.80,4.00,1018.70,0.00,0.00
2022-07-05 04:10:00,20.90,87,18.70,1.30,3.10,1018.70,0.00,0.00
2022-07-05 04:20:00,21.10,87,18.80,1.80,3.10,1018.70,0.00,0.00
2022-07-05 04:30:00,21.00,88,18.90,1.30,3.10,1018.70,0.00,0.00
2022-07-05 04:40:00,21.00,87,18.80,2.20,3.60,1018.70,0.00,0.00
2022-07-05 04:50:00,21.00,87,18.80,2.20,3.10,1018.70,0.00,0.00
2022-07-05 05:00:00,20.90,87,18.60,2.70,3.60,1018.70,0.00,0.00
2022-07-05 05:10:00,20.90,88,18.90,2.70,4.00,1018.60,0.00,0.00
2022-07-05 05:20:00,20.90,88,18.80,3.10,3.60,1018.60,0.00,0.00
2022-07-05 05:30:00,20.90,87,18.60,3.10,4.50,1018.50,0.00,0.00
2022-07-05 05:40:00,21.00,88,18.90,2.70,4.50,1018.60,0.00,0.00
2022-07-05 05:50:00,20.90,88,18.80,2.70,3.60,1018.50,0.00,0.00
2022-07-05 06:00:00,20.80,87,18.50,2.20,3.10,1018.80,0.00,0.00
2022-07-05 06:10:00,20.70,87,18.50,1.80,2.70,1018.80,0.00,0.00
2022-07-05 06:20:00,20.70,87,18.40,1.80,2.70,1019.10,0.00,0.00
2022-07-05 06:30:00,20.60,88,18.50,1.30,2.20,1019.20,0.00,0.00
2022-07-05 06:40:00,20.60,88,18.60,1.30,1.80,1019.30,0.00,0.00
2022-07-05 06:50:00,20.60,88,18.60,1.30,2.20,1019.30,0.00,0.00
2022-07-05 07:00:00,20.60,87,18.30,1.80,2.20,1019.30,0.00,0.00
2022-07-05 07:10:00,20.90,86,18.50,1.80,2.70,1019.40,0.00,0.00
2022-07-05 07:20:00,21.10,85,18.40,2.70,3.60,1019.40,0.00,0.00
2022-07-05 07:30:00,21.10,85,18.50,2.70,4.00,1019.50,0.00,0.00
2022-07-05 07:40:00,21.20,85,18.50,2.20,3.10,1019.60,0.00,0.00
2022-07-05 07:50:00,21.20,87,19.00,2.70,3.60,1019.80,0.00,0.00
2022-07-05 08:00:00,21.10,86,18.60,2.70,4.00,1019.70,0.00,0.00
2022-07-05 08:10:00,21.10,86,18.60,2.70,3.60,1019.90,0.00,0.00
2022-07-05 08:20:00,21.10,86,18.70,3.10,4.00,1019.90,0.00,0.00
2022-07-05 08:30:00,21.40,86,18.90,2.70,3.10,1019.90,0.00,0.00
2022-07-05 08:40:00,21.30,84,18.50,3.10,4.00,1020.00,0.00,0.00
2022-07-05 08:50:00,21.40,83,18.40,2.70,4.00,1020.10,0.00,0.00
2022-07-05 09:00:00,21.60,83,18.50,3.10,4.50,1020.10,0.00,0.00
2022-07-05 09:10:00,21.60,83,18.60,3.60,4.50,1020.10,0.00,0.00
2022-07-05 09:20:00,21.50,83,18.50,4.00,4.90,1020.10,0.00,0.00
2022-07-05 09:30:00,21.40,83,18.40,4.00,4.90,1020.00,0.00,0.00
2022-07-05 09:40:00,21.40,83,18.40,4.00,4.90,1019.80,0.00,0.00
2022-07-05 09:50:00,21.70,83,18.70,3.60,4.50,1019.80,0.00,0.00
2022-07-05 10:00:00,21.70,83,18.70,3.60,4.00,1019.80,0.00,0.00
2022-07-05 10:10:00,21.90,82,18.70,2.70,4.00,1019.80,0.00,0.00
2022-07-05 10:20:00,21.90,83,18.90,2.70,3.60,1019.80,0.00,0.00
2022-07-05 10:30:00,22.10,83,19.10,2.70,3.60,1019.70,0.00,0.00
2022-07-05 10:40:00,22.20,82,19.00,3.10,3.60,1019.70,0.00,0.00
2022-07-05 10:50:00,22.50,83,19.50,2.70,3.10,1019.60,0.00,0.00
2022-07-05 11:00:00,22.60,82,19.40,2.70,3.10,1019.50,0.00,0.00
2022-07-05 11:10:00,22.80,79,19.00,2.70,3.60,1019.30,0.00,0.00
2022-07-05 11:20:00,23.20,78,19.10,2.70,3.60,1019.20,0.00,0.00
2022-07-05 11:30:00,23.40,78,19.40,2.70,3.10,1019.10,0.00,0.00
2022-07-05 11:40:00,23.70,75,19.00,2.70,3.10,1019.10,0.00,0.00
2022-07-05 11:50:00,24.30,72,18.90,1.80,3.10,1019.00,0.00,0.00
2022-07-05 12:00:00,24.70,69,18.60,2.20,4.00,1018.80,0.00,0.00
2022-07-05 12:10:00,25.00,66,18.20,2.20,3.10,1018.50,0.00,0.00
2022-07-05 12:20:00,25.20,65,18.10,2.70,3.10,1018.40,0.00,0.00
2022-07-05 12:30:00,25.40,63,17.90,2.70,3.10,1018.00,0.00,0.00
2022-07-05 12:40:00,25.70,61,17.60,2.70,3.10,1017.90,0.00,0.00
2022-07-05 12:50:00,26.10,57,16.90,2.20,2.70,1017.80,0.00,0.00
2022-07-05 13:00:00,26.20,54,16.10,2.20,3.10,1017.70,0.00,0.00
2022-07-05 13:10:00,26.90,51,15.90,2.20,3.10,1017.60,0.00,0.00
2022-07-05 13:20:00,27.20,49,15.60,2.20,2.70,1017.50,0.00,0.00
2022-07-05 13:30:00,27.10,62,19.20,2.70,4.00,1017.30,0.00,0.00
2022-07-05 13:40:00,26.60,66,19.70,1.80,3.60,1017.10,0.00,0.00
2022-07-05 13:50:00,26.70,60,18.30,2.20,4.00,1016.80,0.00,0.00
2022-07-05 14:00:00,27.10,53,16.70,1.80,4.00,1017.00,0.00,0.00
2022-07-05 14:10:00,27.40,54,17.30,1.80,3.60,1016.80,0.00,0.00
2022-07-05 14:20:00,27.20,59,18.50,2.20,4.00,1016.80,0.00,0.00
2022-07-05 14:30:00,27.20,52,16.50,2.20,4.90,1016.80,0.00,0.00
2022-07-05 14:40:00,27.40,51,16.40,1.80,4.50,1016.70,0.00,0.00
2022-07-05 14:50:00,27.90,48,15.90,2.20,4.00,1016.70,0.00,0.00
2022-07-05 15:00:00,28.10,47,15.70,1.80,3.60,1016.70,0.00,0.00
2022-07-05 15:10:00,28.00,48,16.00,2.20,3.60,1016.60,0.00,0.00
2022-07-05 15:20:00,27.90,47,15.50,1.80,3.10,1016.60,0.00,0.00
2022-07-05 15:30:00,28.00,49,16.30,1.30,2.70,1016.60,0.00,0.00
2022-07-05 15:40:00,27.30,53,16.90,1.30,2.20,1016.80,0.00,0.00
2022-07-05 15:50:00,26.80,53,16.40,1.80,5.80,1016.70,0.00,0.00
2022-07-05 16:00:00,26.10,61,17.90,3.10,5.80,1016.90,0.00,0.00
2022-07-05 16:10:00,25.40,67,18.80,3.10,6.70,1017.00,0.00,0.00
2022-07-05 16:20:00,25.20,64,17.90,3.60,6.70,1017.00,0.00,0.00
2022-07-05 16:30:00,25.40,63,17.80,3.10,5.80,1017.10,0.00,0.00
2022-07-05 16:40:00,25.20,64,17.90,3.60,5.80,1017.20,0.00,0.00
2022-07-05 16:50:00,25.50,62,17.70,1.80,4.90,1017.30,0.00,0.00
2022-07-05 17:00:00,25.20,62,17.40,1.30,3.10,1017.40,0.00,0.00
2022-07-05 17:10:00,24.80,64,17.60,0.90,2.70,1017.40,0.00,0.00
2022-07-05 17:20:00,24.90,64,17.60,0.90,2.20,1017.50,0.00,0.00
2022-07-05 17:30:00,24.60,67,18.10,0.90,4.50,1017.50,0.00,0.00
2022-07-05 17:40:00,24.40,67,17.90,0.90,2.20,1017.60,0.00,0.00
2022-07-05 17:50:00,24.30,69,18.20,0.90,2.70,1017.90,0.00,0.00
2022-07-05 18:00:00,24.20,68,17.90,0.90,3.60,1017.90,0.00,0.00
2022-07-05 18:10:00,24.30,66,17.60,0.90,3.10,1018.00,0.00,0.00
2022-07-05 18:20:00,24.40,66,17.70,0.90,2.70,1018.10,0.00,0.00
2022-07-05 18:30:00,24.30,65,17.30,0.40,2.20,1018.20,0.00,0.00
2022-07-05 18:40:00,24.40,68,18.10,0.90,2.70,1018.20,0.00,0.00
2022-07-05 18:50:00,24.30,68,18.00,1.80,3.10,1018.30,0.00,0.00
2022-07-05 19:00:00,24.20,68,17.90,1.30,2.70,1018.30,0.00,0.00
2022-07-05 19:10:00,24.40,64,17.10,0.90,2.70,1018.20,0.00,0.00
2022-07-05 19:20:00,24.50,65,17.50,1.80,2.70,1018.30,0.00,0.00
2022-07-05 19:30:00,24.30,65,17.30,1.80,4.00,1018.30,0.00,0.00
2022-07-05 19:40:00,24.50,61,16.50,1.30,2.70,1018.40,0.00,0.00
2022-07-05 19:50:00,24.10,65,17.10,0.40,1.80,1018.40,0.00,0.00
2022-07-05 20:00:00,23.70,69,17.60,0.90,1.80,1018.50,0.00,0.00
2022-07-05 20:10:00,23.40,69,17.40,0.40,1.30,1018.70,0.00,0.00
2022-07-05 20:20:00,23.10,69,17.10,0.40,0.90,1018.80,0.00,0.00
2022-07-05 20:30:00,22.90,70,17.20,0.40,0.90,1018.80,0.00,0.00
2022-07-05 20:40:00,23.00,67,16.50,0.40,0.90,1018.70,0.00,0.00
2022-07-05 20:50:00,23.00,68,16.80,0.40,0.90,1018.80,0.00,0.00
2022-07-05 21:00:00,22.90,70,17.10,0.90,0.90,1018.80,0.00,0.00
2022-07-05 21:10:00,22.80,69,16.80,0.40,0.90,1018.80,0.00,0.00
2022-07-05 21:20:00,22.60,71,17.10,0.00,0.40,1018.90,0.00,0.00
2022-07-05 21:30:00,22.40,70,16.70,0.00,0.40,1019.00,0.00,0.00
2022-07-05 21:40:00,22.60,72,17.30,0.40,0.90,1019.20,0.00,0.00
2022-07-05 21:50:00,22.80,75,18.10,0.90,1.80,1019.20,0.00,0.00
2022-07-05 22:00:00,22.90,78,18.80,1.30,2.20,1019.20,0.00,0.00
2022-07-05 22:10:00,22.40,76,18.00,0.40,1.30,1019.30,0.00,0.00
2022-07-05 22:20:00,22.40,74,17.50,0.40,0.90,1019.30,0.00,0.00
2022-07-05 22:30:00,22.60,71,17.10,0.90,1.80,1019.20,0.00,0.00
2022-07-05 22:40:00,22.60,70,16.90,0.90,1.30,1019.20,0.00,0.00
2022-07-05 22:50:00,22.70,71,17.10,0.40,0.90,1019.20,0.00,0.00
2022-07-05 23:00:00,22.40,72,17.10,0.00,0.40,1019.00,0.00,0.00
2022-07-05 23:10:00,22.60,77,18.30,0.90,2.20,1019.10,0.00,0.00
2022-07-05 23:20:00,22.40,78,18.40,1.30,1.80,1019.10,0.00,0.00
2022-07-05 23:30:00,22.30,77,18.10,0.90,1.80,1019.00,0.00,0.00
2022-07-05 23:40:00,22.30,77,18.00,0.90,1.30,1019.00,0.00,0.00
2022-07-05 23:50:00,22.20,77,17.90,0.40,1.30,1018.90,0.00,0.00
2022-07-06 00:00:00,21.90,78,17.90,0.00,0.90,1018.80,0.00,0.00
2022-07-06 00:10:00,22.00,79,18.20,0.40,1.30,1018.80,0.00,0.00
2022-07-06 00:20:00,21.90,80,18.30,0.00,0.40,1018.80,0.00,0.00
2022-07-06 00:30:00,21.90,79,18.10,0.40,0.90,1018.70,0.00,0.00
2022-07-06 00:40:00,21.90,78,17.90,1.80,2.20,1018.70,0.00,0.00
2022-07-06 00:50:00,22.00,81,18.60,1.30,1.80,1018.60,0.00,0.00
2022-07-06 01:00:00,21.90,83,18.90,1.30,1.80,1018.60,0.00,0.00
2022-07-06 01:10:00,21.90,84,19.10,1.30,2.20,1018.70,0.00,0.00
2022-07-06 01:20:00,21.70,83,18.70,1.80,2.70,1018.50,0.00,0.00
2022-07-06 01:30:00,21.70,82,18.50,2.20,2.70,1018.60,0.00,0.00
